country,level,city,speedKMH,length,turnType,globalid,type,uuid,endNode,speed,blockingAlertUuid,roadType,delay,street,objectid,pubMillis
EZ,3,Brno,5,168,NONE,{2D0EE095-02DB-DD2B-DE86-84A8C951203B},NONE,802576618,PodveskÃ¡,1,,1,96,ÄŒichnova,1721097,2024/01/23 10:36:57.581+00
EZ,4,Brno,3,157,NONE,{D4E70809-1C37-A513-E32B-8D84A9D15E1F},,652880262,,1,,1,204,LabskÃ¡,1723193,2024/06/17 13:34:43.395+00
EZ,4,Brno,7,397,NONE,{DAE4F239-F1F8-E367-5D51-09A99ABF1F8A},NONE,742588268,,2,,2,167,Hudcova,1724148,2023/12/29 21:44:27.602+00
EZ,4,ModÅ™ice,8,262,NONE,{295D0D2E-A410-755D-C7ED-9DDCB0EC53F6},,791742150,ModÅ™ice,2,,4,102,Â» Praha / Brno / Ostrava / Olomouc,1725678,2024/05/14 11:28:07.261+00
EZ,2,Brno,19,1002,NONE,{37D591FC-7892-AB06-9D64-E830C1EA7858},NONE,1306231520,OpuÅ¡tÄ›nÃ¡,5,,6,78,PoÅ™Ã­Ä�Ã­,1727767,2024/01/05 12:22:24.367+00
EZ,5,Brno,0,127,NONE,{BDFB7350-76E4-7D51-691E-91AD5A3DB4D2},NONE,1120512988,ValchaÅ™skÃ¡,0,169cf7f8-89a4-4ed2-babc-ef9e121aa918,4,-1,,1729065,2023/09/19 02:24:49.402+00
EZ,4,Brno,4,159,NONE,{BD2511D9-80E2-B442-B0EF-62C659736B60},NONE,1138708362,,1,,7,125,OlomouckÃ¡,1729593,2024/01/23 20:28:16.292+00
EZ,3,Brno,7,244,NONE,{D0D42F38-778E-87FB-9191-58818B0F76C9},,1182265832,GajdoÅ¡ova,2,,1,97,Jamborova,1730529,2024/08/18 02:00:15.392+00
EZ,3,Brno,5,182,NONE,{5CB6F899-0E4C-1DC7-7CC0-C378AF6835E7},NONE,1303672500,,1,,1,92,SvÃ¡Å¾nÃ¡,1732891,2024/01/05 11:36:44.254+00
EZ,3,Brno,5,204,NONE,{98E0B57B-AEC6-87F6-A0A3-EB09FD1CAEEF},,1764496836,,2,,2,75,BratislavskÃ¡,1736871,2024/04/14 07:00:35.221+00
EZ,3,Brno,13,525,NONE,{6F0CFFE5-7F6D-89FF-77BA-CD5520005D90},NONE,123990918,VÅ¡etiÄ�kova,4,,2,76,ÃšdolnÃ­,1741725,2023/12/23 06:19:54.169+00
EZ,3,Brno,8,290,NONE,{59CD40F7-B6C9-9C15-7BDA-8ABF55531822},,656508384,,2,,2,96,VranovskÃ¡,1746492,2024/04/25 11:17:30.129+00
EZ,3,PodolÃ­,16,693,NONE,{C319F7A2-3EF5-CA52-59E9-B9733508A286},,671065858,PodolÃ­,4,,7,119,430,1746799,2024/05/13 12:38:57.359+00
EZ,5,Brno,0,98,NONE,{3BC93545-B2BF-2DAF-CB88-28BE8AB9E80D},,598522056,Chudobova,0,,1,-1,DulÃ¡nek,1749947,2024/05/29 21:40:49.305+00
EZ,3,Brno,6,217,NONE,{3DD5D12E-CBF3-F485-D76B-C33D3E6DEB5B},NONE,601793976,Fleischnerova,2,,1,69,EÄ�erova,1750090,2024/02/09 10:56:24.390+00
EZ,3,Brno,12,468,NONE,{BD30E58A-64A3-9E4B-9C69-B15C82CDCA1F},NONE,665791132,HusitskÃ¡,3,,2,99,PalackÃ©ho tÅ™Ã­da,1751586,2023/12/29 07:41:44.770+00
EZ,3,Brno,10,540,NONE,{3B3CFCFF-BFE3-CD5C-907C-C4877DADBAA2},NONE,742996102,OstravskÃ¡,3,,7,123,OlomouckÃ¡,1752612,2024/03/01 13:38:17.676+00
EZ,1,Omice,80,5670,NONE,{987B9691-4CDE-0B54-D0B9-316F65251EB9},,1166183912,PopÅ¯vky,22,,3,86,D1,1755543,2024/03/21 08:38:37.180+00
EZ,3,Brno,7,283,NONE,{E7E10BBF-6F93-50C8-41A1-EA4F72728DF1},,1169091488,BoÅ¾etÄ›chova,2,,2,91,KÅ™iÅ¾Ã­kova,1755593,2024/04/11 20:11:01.741+00
EZ,3,Brno,7,300,NONE,{5E32AA99-6C94-5FB9-4199-93658898BB2F},,1158197684,VeveÅ™Ã­,2,,1,112,SokolskÃ¡,1758734,2024/10/02 14:32:53.336+00
EZ,3,Brno,4,163,NONE,{E8DA7616-AF79-F02C-2F2D-09E3D48F38B7},,1163147076,Kounicova,1,,1,110,PekÃ¡renskÃ¡,1758887,2024/07/29 07:45:59.944+00
EZ,4,Brno,2,282,NONE,{BFFC4CCB-B012-7402-C31B-DCD21583C8FF},NONE,1211810502,,0,,1,551,PodveskÃ¡,1759478,2024/01/26 15:46:59.295+00
EZ,2,Brno,17,592,NONE,{905E34A2-A251-827F-C5A5-7B1C4F23295A},NONE,1238823168,KÅ™enovÃ¡,5,,6,75,OlomouckÃ¡,1760086,2023/12/14 15:37:26.568+00
EZ,5,Brno,0,69,NONE,{0FEE8A76-2DAD-5F82-DB73-836B55DD4387},NONE,1299604592,,0,b3ed4bf8-c97e-4d17-9eea-60c81dbba371,1,-1,VlnÄ›na,1761457,2024/01/02 13:59:26.718+00
EZ,4,Brno,7,265,NONE,{CC2F3CFB-3A31-9C7C-803C-5C7DDD667B0B},,1686535340,,2,,7,117,Karlova,1763954,2024/03/26 11:37:35.593+00
EZ,3,Brno,10,534,NONE,{B00BF1F6-F154-4035-9FB3-16677D64BA81},,1763388464,Å˜Ã­pskÃ¡,3,,2,135,TuÅ™anka,1764819,2024/05/22 06:53:50.629+00
EZ,4,Brno,7,322,NONE,{DBFA10A7-3C7B-374D-DA04-539FBE8FF5F3},,1776941086,ÃšdolnÃ­,2,,2,142,Ãšvoz,1765235,2024/05/03 08:31:34.249+00
EZ,2,Brno,23,1183,NONE,{1CB25CA4-D931-7CEE-A59A-9613C4BA198F},,1777581210,TÃ¡bor,6,,2,73,Kounicova,1765252,2024/09/23 15:54:41.636+00
EZ,3,Brno,17,778,NONE,{51FE881F-2B6D-BB75-1E0C-40AEAC1B4BE4},,1874868638,Â» Ostrava / Bratislava (SK) / Wien (A) / Praha,5,,7,108,JihlavskÃ¡,1767455,2024/08/07 06:46:57.953+00
EZ,2,Brno,20,678,NONE,{C468D896-6C15-220C-C8C5-69233574F764},NONE,1813959424,OlomouckÃ¡,5,,2,69,KÅ™enovÃ¡,1769706,2024/02/01 06:00:55.700+00
EZ,3,Brno,8,376,NONE,{842F5A34-1750-60B3-490C-2FAF300C9549},,103740614,VeveÅ™Ã­,2,,1,130,SokolskÃ¡,1772643,2024/04/02 13:30:07.792+00
EZ,3,Brno,6,208,NONE,{1AF85DB7-FBB0-F6AB-750F-1ED24AF0D5F3},,107720986,,2,,1,93,RybÃ¡Å™skÃ¡,1772705,2024/05/07 16:54:01.415+00
EZ,3,Brno,3,272,NONE,{A4D03634-0A92-3B04-FF3B-3F8EF32DEF12},,187396746,TuÅ™anka,1,,1,249,,1773809,2024/06/11 08:40:35.273+00
EZ,4,Brno,5,232,NONE,{467D3F18-AAC5-DB9F-5E24-605947A2BCA3},,69596178,LÃ­Å¡eÅˆskÃ¡,1,,2,145,BÄ›lohorskÃ¡,1776601,2024/06/12 13:03:07.181+00
EZ,3,Nebovidy,11,667,NONE,{128657F0-923E-3BD1-747E-262018B30192},NONE,76527048,15275,3,,1,133,,1776759,2023/12/22 21:58:18.600+00
EZ,3,Brno,6,210,NONE,{02EDBC29-9D1B-4106-1ACF-A4E7C7A26088},NONE,98413428,,2,,1,102,Topolky,1777307,2024/02/22 13:38:05.105+00
EZ,3,Brno,6,230,NONE,{716AFD20-4DCE-25A1-0960-F01F84EBA32E},,114216076,,2,,1,80,MoravskÃ© nÃ¡mÄ›stÃ­,1777644,2024/05/09 07:43:40.428+00
EZ,1,Omice,83,5670,NONE,{94693913-65DF-CF5E-264E-543D657D5B87},,181083912,PopÅ¯vky,23,,3,77,D1,1778329,2024/03/12 14:51:58.928+00
EZ,3,Brno,16,576,NONE,{AA1A514C-80DB-D94D-1231-51B5D18F0E93},NONE,595996890,PoÅ™Ã­Ä�Ã­,4,,2,67,VÃ­deÅˆskÃ¡,1780103,2023/12/12 08:16:15.773+00
EZ,5,Brno,0,40,NONE,{05A2D2FA-3B95-EFBE-58E0-CFA2A66CD9FA},NONE,682285988,DukelskÃ¡ tÅ™Ã­da,0,a06e793b-a436-454b-8a73-4b79a6d6d666,4,-1,,1780991,2023/10/22 22:14:29.115+00
EZ,4,Brno,1,461,NONE,{334771FA-345E-4754-442A-8D771957C6A2},,705368646,Petra KÅ™ivky,0,,1,1238,OblÃ¡,1781547,2024/08/12 14:41:12.711+00
EZ,2,Brno,19,766,NONE,{1014E22E-21A0-4F57-7F43-4623200588E9},,710578644,,5,,1,65,Netroufalky,1781772,2024/08/29 12:48:22.907+00
EZ,4,ModÅ™ice,6,262,NONE,{8B2042A8-5705-93A3-1492-75854EA52820},,586752828,ModÅ™ice,2,,4,138,Â» Praha / Brno / Ostrava / Olomouc,1784815,2024/06/14 09:23:28.550+00
EZ,3,Brno,12,536,NONE,{FC947547-4811-5036-FC3E-023B3E4BC3DF},,660106184,VinohradskÃ¡,3,,7,108,KaÅ¡tanovÃ¡,1785678,2024/07/26 20:45:18.426+00
EZ,1,Brno,31,1384,NONE,{CDC11D9C-0E19-2163-2B86-B63D18F5E4FC},,660578602,TuÅ™anka,9,,2,64,Å˜Ã­pskÃ¡,1785691,2024/07/04 12:44:27.778+00
EZ,3,Brno,10,325,NONE,{519A9668-EA48-4160-41B9-0BE5EFB0820B},,666220734,,3,,1,86,JahodovÃ¡,1785866,2024/04/23 11:07:48.062+00
EZ,2,Brno,21,1313,NONE,{7078D1FD-63C4-2E0B-3C38-CAA2E201271B},,1076280046,OpuÅ¡tÄ›nÃ¡,6,,6,81,PoÅ™Ã­Ä�Ã­,1788099,2024/03/20 15:09:25.194+00
EZ,5,Brno,0,16,NONE,{7191BF0F-EFC9-0980-F4CF-0C45AB25ACCF},NONE,1163964736,ÄŒernovickÃ¡,0,56901df6-4acf-440e-9c8f-a6222f73f446,4,-1,,1788844,2023/10/27 04:40:57.324+00
EZ,4,Brno,7,272,NONE,{80AAC5DB-DCD6-64BC-DD7F-5B1D13BC2D21},NONE,1239265452,GajdoÅ¡ova,2,,2,88,BubenÃ­Ä�kova,1790446,2024/02/15 08:33:02.426+00
EZ,5,Brno,0,142,NONE,{FFB83E25-32B7-5CA2-E949-120D6F3758E8},NONE,1129426998,Ludmily KoneÄ�nÃ©,0,a7b28fcd-bc50-40a2-b872-18bd5254748d,1,-1,TÃ¡borskÃ©ho nÃ¡bÅ™eÅ¾Ã­,1791143,2023/10/29 07:52:13.424+00
EZ,3,Brno,9,502,NONE,{ACF9B371-73F9-567A-1999-3C07FFAA51D3},,1146756370,ObvodovÃ¡,3,,1,68,PÃ­Å¡kova,1791395,2024/05/16 21:35:05.701+00
EZ,2,Brno,22,994,NONE,{997532B5-72F2-96B8-CA83-DA131548A835},NONE,1186529446,TÃ¡bor,6,,2,65,Kounicova,1791701,2024/02/12 13:29:37.078+00
EZ,4,Brno,5,223,NONE,{5B47E39D-F589-F4DA-D6CF-EC56E6998070},,1288915742,SokolnickÃ¡,1,,7,67,TuÅ™anskÃ© nÃ¡mÄ›stÃ­,1794078,2024/06/04 16:17:04.627+00
EZ,2,Ostopovice,48,4929,NONE,{1C1FA41F-93E3-ABAE-1636-DFB6B336D253},NONE,1334873046,Ostopovice,13,,3,202,D1,1795646,2024/02/16 06:25:56.814+00
EZ,3,Brno,5,246,NONE,{9A586E83-7754-D156-4325-0ED39AABF6AD},NONE,1698825050,BureÅ¡ova,1,,1,140,BotanickÃ¡,1797205,2024/01/31 08:35:27.524+00
EZ,2,Brno,22,854,NONE,{1DE80B41-67FB-DE57-C7B3-DB9C08C1598F},,1701108602,,6,,2,73,Sokolova,1797363,2024/03/26 14:14:32.462+00
EZ,2,Brno,3,234,NONE,{E89B6C5F-8040-4144-A782-97E09FB976F0},,1740564176,KotlÃ¡Å™skÃ¡,1,,1,131,Bayerova,1798747,2024/05/05 16:46:58.268+00
EZ,4,Brno,6,227,NONE,{87CD77C0-6E89-886F-19C2-F7996FB6F859},,1820155462,,2,,2,111,MoravanskÃ¡,1800296,2024/08/21 05:00:51.363+00
EZ,4,Brno,12,591,NONE,{043EC067-806F-B1B9-26BD-5F976B8A8BED},,1822893864,Brno,3,,4,141,Exit 194 A Wien (A) / Znojmo,1800423,2024/10/09 10:05:16.388+00
EZ,3,Brno,11,376,NONE,{10D11954-01AB-FE89-FD99-673A6AF459B8},NONE,1874286328,VeveÅ™Ã­,3,,1,74,SokolskÃ¡,1801639,2024/02/21 16:26:05.473+00
EZ,2,Brno,22,833,NONE,{64EA44BC-F3B3-BF04-142F-4D463DA42E27},,1875917100,BohunickÃ¡,6,,2,66,Sokolova,1801778,2024/03/11 06:39:09.992+00
EZ,5,Brno,0,111,NONE,{5F6C2BB7-2D8F-4E14-720A-B222283D8EE2},NONE,1785238818,Bendlova,0,8f4ed369-a171-415e-aef1-ed5f96790739,1,-1,KrkoÅ¡kova,1804800,2023/11/05 08:55:06.321+00
EZ,3,Brno,10,382,NONE,{6D235269-1231-6334-EECC-E19C22A1407B},,1864231110,MinskÃ¡,3,,2,86,TÃ¡bor,1805676,2024/04/15 09:48:06.754+00
EZ,3,Brno,9,352,NONE,{E4A213DB-04BE-D66A-4F1C-8BAE2E7F045E},,1870798910,JihlavskÃ¡,3,,7,95,VÃ­deÅˆskÃ¡,1805766,2024/08/21 14:32:41.772+00
EZ,5,Brno,0,61,NONE,{8A0DD444-3982-A9F1-4C0B-D52F941AD077},NONE,18806500,,0,6cbd998b-fab1-4b01-8a1a-63d48644824a,1,-1,GajdoÅ¡ova,1806174,2023/11/06 13:04:31.452+00
EZ,4,Brno,4,187,NONE,{86A8C518-A004-924C-48D1-83CE14E4481A},,26024100,,1,,1,140,OkruÅ¾nÃ­,1806384,2024/09/26 08:45:07.266+00
EZ,2,Troubsko,15,1036,NONE,{18491766-9A85-F588-7C99-F25BBE0A22EB},,64164036,ZÃ¡meckÃ¡,4,,2,147,NÃ¡r. odboje,1806945,2024/07/21 09:36:04.325+00
EZ,2,Brno,4,176,NONE,{AC1B02E0-E57E-A959-DD34-455C8FD4D1D3},,92182888,Nezamyslova,1,,1,93,Å kroupova,1807311,2024/04/18 05:56:02.106+00
EZ,3,Brno,13,445,NONE,{79235D56-0DE0-4D05-D661-7A55DACD94DA},,165941536,,4,,2,61,LidickÃ¡,1808405,2024/07/22 11:07:23.689+00
EZ,5,Brno,0,69,NONE,{0AB2171D-95A7-9D63-0E0D-EE25696109B4},NONE,257555204,Dornych,0,f4101622-6273-4541-8d44-a291670ee9c8,1,-1,VlnÄ›na,1809283,2023/11/08 08:18:10.246+00
EZ,3,Brno,17,665,NONE,{F9129759-7E22-97F9-5664-AC1F02679819},,154549136,Brno,5,,4,114,Â» Praha / Ostrava,1811361,2024/05/09 13:49:02.047+00
EZ,1,Brno,11,513,NONE,{40B82881-2D7E-8857-69DD-53A99C0BA750},,177934208,,3,,1,72,Pellicova,1811702,2024/03/12 14:28:30.991+00
EZ,5,Brno,0,40,NONE,{037FB91E-8339-C068-DF3A-91E26C5D8FCF},NONE,667873746,ProvaznÃ­kova,0,720204e3-31e7-40c7-b3cb-6f922a498f3b,4,-1,,1814655,2023/11/10 17:04:05.500+00
EZ,4,Brno,2,348,NONE,{FBB45B67-AF6E-5711-4C52-CE051C3981BE},,602464196,,1,,1,486,KubÃ­Ä�kova,1815762,2024/08/11 15:49:33.369+00
EZ,4,Brno,4,171,NONE,{82E54F00-B878-EF4A-0EE3-5D36B406FD04},NONE,713125004,PraÅ¾skÃ¡,1,,1,107,BosonoÅ¾skÃ© nÃ¡mÄ›stÃ­,1817124,2024/03/01 09:06:14.651+00
EZ,3,Brno,7,322,NONE,{B546F54A-2C29-DE17-960E-432942C521BD},,1282950392,,2,,2,89,BratislavskÃ¡,1820930,2024/11/03 12:28:32.091+00
EZ,3,Brno,4,156,NONE,{7418F156-1149-8790-9E90-AC70987929DC},NONE,1309934972,MasnÃ¡,1,,1,119,Å krobÃ¡renskÃ¡,1821688,2024/03/04 10:34:51.116+00
EZ,4,Brno,12,483,NONE,{E0816318-3A3E-0388-CA47-11CBA5D54BA7},,1334915962,Brno,3,,4,123,Â» Praha,1822081,2024/03/22 14:08:57.774+00
EZ,5,Brno,0,26,NONE,{8AF44952-25B7-03F4-47F0-3C9D023FCA90},NONE,1085198712,SportovnÃ­,0,8b8c9c93-95a4-43fe-af16-e1af22fc716f,1,-1,,1822228,2023/11/15 21:38:51.187+00
EZ,5,Brno,0,206,NONE,{687BEC79-8869-7F3B-65CB-8D05B16F7B1C},NONE,1107735766,Brno,0,f339d6c5-2eb5-4e0e-8e04-4dc79bb4af26,4,-1,Â» OÅ™eÅ¡Ã­n / Jehnice / MokrÃ¡ Hora,1822268,2023/11/16 02:25:22.368+00
EZ,5,Brno,0,41,NONE,{B2487612-E2C6-50D6-F89F-D35C854D7140},NONE,1120580876,,0,ab4b3fac-1ee7-410b-afa8-450b396a31e7,17,-1,PekÃ¡renskÃ¡,1822510,2023/11/16 06:46:18.359+00
EZ,4,Brno,6,226,NONE,{B5371321-3CCE-9074-7E76-D279AEBD2BFC},,1144402820,Ãšvoz,2,,1,92,ÃšdolnÃ­,1822813,2024/06/03 13:08:20.434+00
EZ,3,Brno,4,151,NONE,{1A26B5D9-B2FB-3E41-6C81-9DA1B00764BB},NONE,1156922694,PruÅ¡Ã¡neckÃ¡,1,,1,91,BzeneckÃ¡,1823102,2024/01/03 14:18:58.913+00
EZ,3,Brno,17,594,NONE,{68524B4B-094F-2218-11F4-D098333EDA40},,1193413154,BystrckÃ¡,5,,7,91,KnÃ­niÄ�skÃ¡,1824114,2024/09/17 13:05:22.110+00
EZ,2,Brno,20,679,NONE,{FDCD9D45-CBBF-B395-3521-684FF121E161},,1199100312,,6,,2,70,Å˜Ã­pskÃ¡,1824264,2024/03/05 15:11:46.221+00
EZ,3,Brno,8,381,NONE,{4A758D16-3DBA-7C9C-BEEE-C477189A95E0},,1208191980,OkrouhlÃ¡,2,,1,126,Pod nemocnicÃ­,1824438,2024/06/01 10:42:20.332+00
EZ,3,Brno,7,256,NONE,{9DCF06C4-5B0A-0B84-A6DE-C03C55387DBF},,1251790236,,2,,1,100,,1824778,2024/10/04 17:55:05.264+00
EZ,5,Brno,0,23,NONE,{B8ABF0B0-5D71-6221-1750-411107D66570},NONE,1291055890,ZelnÃ½ trh,0,90b7fa1f-0471-40b4-ba32-4247b5ac5bb9,1,-1,PetrskÃ¡,1824861,2023/11/17 06:03:26.827+00
EZ,5,Brno,0,16,NONE,{19ACFB8D-C41B-980E-CE9C-585465181998},NONE,1291038080,,0,357920fa-ffd4-43e2-a845-b544809905ea,1,-1,ZelnÃ½ trh,1824865,2023/11/17 06:03:25.039+00
EZ,2,Ostopovice,52,8270,NONE,{91FBEDAF-B483-0595-0CB5-270EAA403401},NONE,1291742698,Ostopovice,14,,3,258,D1,1824881,2024/01/25 06:11:23.372+00
EZ,5,Brno,0,123,NONE,{5F0DBA2A-1694-11F5-5CF1-09B57445BE47},NONE,1827346826,ValchaÅ™skÃ¡,0,92371abd-a64b-4cf5-b364-8c443798b07b,1,-1,CacovickÃ¡,1825993,2023/11/19 08:43:56.910+00
EZ,3,Brno,5,238,NONE,{0313DE19-5B03-6963-5C1C-C042D9251483},NONE,1834053748,JihlavskÃ¡,1,,1,140,VysokÃ¡,1826061,2023/12/20 16:24:54.488+00
EZ,2,Brno,22,811,NONE,{96F0083A-2997-D4ED-3173-ED8750D0B729},,1634311596,HusovickÃ½ tunel,6,,6,61,ProvaznÃ­kova,1826925,2024/06/07 06:36:31.610+00
EZ,3,Brno,12,406,NONE,{41F0BF1D-7F95-733D-E212-E42D6F22DB05},,1753889906,Sokolova,3,,2,88,BohunickÃ¡,1828633,2024/10/24 10:37:30.811+00
EZ,2,ModÅ™ice,29,1176,NONE,{D85A5FD7-D689-D530-C62C-DF6EFFB0FBF5},,1771322934,ModÅ™ice,8,,7,81,152,1828926,2024/09/23 15:17:06.615+00
EZ,1,Brno,8,461,NONE,{75AA784C-A6C7-12BF-1D78-15E906AD517A},,1787634016,Petra KÅ™ivky,2,,1,91,OblÃ¡,1829127,2024/04/16 16:13:19.550+00
EZ,5,Brno,0,16,NONE,{2966A731-4739-897C-A601-A1120A0D7336},NONE,1791079172,,0,f3775735-a0dc-4c31-ba8d-c40c2b603c20,1,-1,ZelnÃ½ trh,1829194,2023/11/21 10:01:14.294+00
EZ,5,Brno,0,54,NONE,{34DA7FBD-487C-9DFA-787F-CC61F1E42819},NONE,1798833916,,0,1b5c7919-6353-41b5-adb9-ed0f3fdc7299,1,-1,DÅ™evaÅ™skÃ¡,1829321,2023/11/21 11:01:42.077+00
EZ,4,Brno,3,316,NONE,{9BF04BC6-6205-E426-A971-C77DCA77AF2B},NONE,1814052196,Brno,1,,4,298,Â» Praha / Svitavy,1829495,2023/12/20 14:42:25.642+00
EZ,3,Brno,11,395,NONE,{FD5DC59B-3AE3-9BD3-AEA8-33189EF837F4},,1828572530,KoneÄ�nÃ©ho nÃ¡mÄ›stÃ­,3,,2,76,VeveÅ™Ã­,1829833,2024/05/06 14:16:21.975+00
EZ,5,Brno,0,156,NONE,{7B68EA3D-0254-DA5D-BEEF-CA7F63CC105F},NONE,1857343466,,0,19d25549-2c04-4c63-9448-01f3489f3798,1,-1,K dÃ¡lnici,1830318,2023/11/21 17:13:37.277+00
EZ,5,Brno,0,63,NONE,{8C0979FE-D4E2-B3A2-42AC-EEAC83BB7ABC},NONE,1857389852,Bendlova,0,51498aae-8a3f-4073-a56c-48c2f8e2c2bd,1,-1,KrkoÅ¡kova,1830328,2023/11/21 17:13:37.473+00
EZ,5,Brno,0,114,NONE,{4A6D2B85-E958-1B06-E644-60458A8995AB},NONE,1857294654,JihlavskÃ¡,0,03782a53-961f-444e-8447-8fda2ba0b3de,1,-1,Na pÃ­skovÃ© cestÄ›,1830333,2023/11/21 17:13:31.852+00
EZ,5,Brno,0,36,NONE,{E061ECB4-ACD6-24E0-7288-885A6C294B7C},NONE,1856883732,bratÅ™Ã­ MrÅ¡tÃ­kÅ¯,0,8a739349-066c-4c2b-931d-9c188c178d9c,2,-1,DukelskÃ¡ tÅ™Ã­da,1830338,2023/11/21 17:14:36.467+00
EZ,5,Brno,0,212,NONE,{BAFA65BC-A8CA-04CE-752A-A5164E501D06},NONE,1857689010,,0,d7e3bc57-a18c-4352-a408-f9c2dd57bcb2,1,-1,bratÅ™Ã­ MrÅ¡tÃ­kÅ¯,1830351,2023/11/21 17:14:49.076+00
EZ,5,Brno,0,37,NONE,{003003AD-D855-2136-3F8C-0907A4477910},NONE,1857529392,KopeÄ�nÃ¡,0,a133aa58-eb93-4be0-a768-e37be7722f0f,1,-1,,1830352,2023/11/21 17:14:28+00
EZ,5,Brno,0,143,NONE,{7935CF4E-94C2-4BE4-63E1-F2784E733F66},NONE,30326418,Bayerova,0,bd7a4eb8-37ff-4344-bffd-1aaf9b5a7f0e,1,-1,DÅ™evaÅ™skÃ¡,1830524,2023/11/22 02:23:13.414+00
EZ,5,Brno,0,174,NONE,{15D15118-7409-2F02-9B47-92E403A4D58F},NONE,30377970,,0,356956d3-24cd-4c30-8278-76bef4deb0d3,1,-1,StudÃ¡nka,1830527,2023/11/22 02:23:12.544+00
EZ,5,Brno,0,82,NONE,{3B229025-A5D3-A959-BE97-E9B4BBBFC5F9},NONE,30408258,HrÃ¡znÃ­,0,89392824-781a-47ac-8cf1-edf475914667,17,-1,,1830531,2023/11/22 02:23:15.938+00
EZ,5,Brno,0,33,NONE,{53C467FD-F26D-0645-C211-41C5934C57CB},NONE,30332166,,0,3853e5e4-bf3f-4999-9011-4e1bd04322e0,1,-1,RybÃ¡Å™skÃ¡,1830534,2023/11/22 02:23:11.088+00
EZ,5,Brno,0,37,NONE,{A42F41DC-5018-0BFF-C65F-B874A005BA6A},NONE,30461772,Å umavskÃ¡,0,e4710542-5158-4e29-a7ca-920f306849f8,20,-1,,1830543,2023/11/22 02:23:15.634+00
EZ,5,Brno,0,599,NONE,{7AE02ED2-4D50-D0C4-F680-06C1C84A9AAE},NONE,30369120,Brno,0,405c1f04-08d9-4fef-8a74-5c99e1e9160c,2,-1,37918,1830545,2023/11/22 02:23:12.967+00
EZ,5,Brno,0,34,NONE,{6EFE406D-6985-816D-D79B-6B76EA12DB6F},NONE,30414856,,0,051d1a17-d7e1-4f31-a270-fbad4c0f346d,1,-1,BulÃ­nova,1830563,2023/11/22 02:23:13.827+00
EZ,5,Brno,0,45,NONE,{4351A307-4E65-43A7-D685-2D2CEF03FF31},NONE,30407122,,0,20c58856-358f-4531-8b0a-27eff012ec34,1,-1,Bauerova,1830565,2023/11/22 02:23:14.381+00
EZ,5,Brno,0,8,NONE,{BBE1C7CA-D40F-2FC4-AD66-C67B2A91ECE1},NONE,30408308,ProvaznÃ­kova,0,90e10644-235c-4128-80a8-e2fd4008d7b8,4,-1,,1830583,2023/11/22 02:23:15.954+00
EZ,5,Brno,0,37,NONE,{E15997F7-3F9C-6E1C-2447-918D0A6D070B},NONE,30461774,,0,723fe57f-2de7-43d6-807f-45fedab3e10b,20,-1,,1830589,2023/11/22 02:23:15.640+00
EZ,5,Brno,0,36,NONE,{65C07B50-9533-0BCA-9D79-0359F39995E8},NONE,30370190,HÃ¡lkova,0,513cbae1-9f54-4194-9363-3f97908dd4f3,2,-1,DukelskÃ¡ tÅ™Ã­da,1830591,2023/11/22 02:23:13.470+00
EZ,5,Brno,0,136,NONE,{D01D5FB8-B748-1CA2-497D-A845C145436D},NONE,30390856,37918,0,409b789b-a0ac-48df-b2f0-55aec61c6a7d,2,-1,BlanenskÃ¡,1830595,2023/11/22 02:23:13.993+00
EZ,2,ModÅ™ice,35,1208,NONE,{4A3AA468-27A7-7C9A-1CD8-32E9792F4837},,63769676,ModÅ™ice,10,,7,61,152,1831325,2024/05/23 12:27:13.240+00
EZ,3,Brno,17,1002,NONE,{196198E2-8B97-2F01-6DA5-AD706621904D},,72959768,OpuÅ¡tÄ›nÃ¡,5,,6,82,PoÅ™Ã­Ä�Ã­,1831500,2024/08/26 12:46:45.376+00
EZ,4,Brno,5,204,NONE,{995D9804-ACE4-2793-CB13-8FDA99C138F0},,89360520,JugoslÃ¡vskÃ¡,1,,2,131,Merhautova,1831740,2024/06/12 15:18:51.462+00
EZ,4,Brno,1,230,NONE,{D5DA94B8-8488-DE73-F4C6-D52D16BC3303},,114033970,,0,,1,1437,OblÃ¡,1832299,2024/10/10 09:31:14.478+00
EZ,5,Brno,0,427,NONE,{733DFC6C-6447-64E8-1F4C-AE282EE7BFBC},NONE,188593224,,0,4200a1a3-3db0-4f4c-9a60-942d925c636f,4,-1,ProvaznÃ­kova,1832805,2023/11/23 02:18:06.487+00
EZ,5,Brno,0,46,NONE,{962FED9E-4917-FB57-11F1-1DC5B83F1B5B},NONE,188721022,JÃ­lkova,0,5aeb4e53-83fa-48cf-a1a2-47031ebfa459,1,-1,GajdoÅ¡ova,1832806,2023/11/23 02:19:22.141+00
EZ,5,Brno,0,235,NONE,{5EB3FC79-32FA-9740-0273-8C26312DD428},NONE,188716282,,0,f4555fa8-3816-4c24-a73a-8875a355e3f6,1,-1,Kaloudova,1832813,2023/11/23 02:19:21.438+00
EZ,5,Brno,0,154,NONE,{86477F79-FB87-5E9F-11FB-F9EA063B6798},NONE,188724400,,0,cb3d2373-6961-4558-92e4-888477c2cfb7,1,-1,BernÃ¡Ä�kova,1832815,2023/11/23 02:19:21.636+00
